domain,block,field,fact_text
surveymonkey.com,features,main_feature,Sentiment analysis and thematic analysis of responses
surveymonkey.com,features,main_feature,"Email, web link, SMS, QR code, and kiosk collection modes"
surveymonkey.com,features,main_feature,"Team collaboration with shared assets, roles, and permissions"
surveymonkey.com,features,main_feature,"Export results as CSV, XLS, PPT, PDF, or SPSS"
surveymonkey.com,features,main_feature,HIPAA-compliant features and SSO for enterprise
surveymonkey.com,features,usage_limit,"Team Advantage: 50,000 responses per year"
surveymonkey.com,features,usage_limit,"Team Premier: 100,000 responses per year"
surveymonkey.com,features,usage_limit,Enterprise: custom response limits
surveymonkey.com,features,usage_limit,Additional responses at ₪0.50 each
surveymonkey.com,features,usage_limit,"Unlimited surveys, forms, and quizzes on team plans"
surveymonkey.com,features,usage_limit,Unlimited questions per survey
surveymonkey.com,features,usage_limit,Unlimited collectors
surveymonkey.com,features,usage_limit,"AI analysis: 20 prompts/survey (Advantage), 50 (Premier), unlimited (Enterprise)"
surveymonkey.com,setup,has_public_api,True
telnyx.com,pricing,plan,name=Pay As You Go | price_monthly=0 | currency=USD
telnyx.com,pricing,plan,name=Committed | price_monthly=500 | currency=USD
telnyx.com,pricing,plan,name=Enterprise | price_monthly=5000 | currency=USD
telnyx.com,pricing,free_plan,True
telnyx.com,features,main_feature,"46 primitives across voice, messaging, identity, networking, compute"
telnyx.com,features,main_feature,Voice AI agents with stateful call-path intelligence
telnyx.com,features,main_feature,SIP trunking with elastic trunks and VXC pairing
telnyx.com,features,main_feature,"SMS, MMS, RCS, WhatsApp, and email APIs"
telnyx.com,features,main_feature,Deepfake detection with real-time synthetic voice scoring
telnyx.com,features,main_feature,"Edge compute: functions, KV, SQLDB, object storage"
telnyx.com,features,main_feature,OpenAI-compatible LLM inference on owned GPUs
telnyx.com,features,main_feature,"Global numbers, porting, toll-free, and E911 support"
telnyx.com,features,main_feature,Cloud VPN via WireGuard onto private backbone
telnyx.com,features,main_feature,"IoT SIM, eSIM, and private wireless gateways"
telnyx.com,features,main_feature,"Verify API: 2FA over SMS, voice, WhatsApp, flash call"
telnyx.com,features,main_feature,200+ open-source deployable builds from examples repo
telnyx.com,setup,has_public_api,True
telnyx.com,setup,sdk,Node.js
telnyx.com,setup,sdk,Python
telnyx.com,setup,sdk,PHP
telnyx.com,setup,sdk,Java
telnyx.com,setup,sdk,Ruby
telnyx.com,setup,sdk,Go
telnyx.com,setup,key_integration,Postman
telnyx.com,setup,key_integration,ngrok
telnyx.com,setup,key_integration,Node-RED
telnyx.com,setup,key_integration,Telnyx CLI
telnyx.com,setup,key_integration,MCP Servers
twilio.com,pricing,plan,name=Pay as you go | key_limits=Usage-based pricing with volume discounts as you scale
twilio.com,pricing,free_plan,False
twilio.com,pricing,pricing_model_notes,"Twilio uses usage-based pricing across multiple products. Individual products have different pricing structures (e.g., Conversation Orchestrator starts at $0.0002/1k characters, SMS starts at $0.0083 per message, Conversations API starts at $0.05 per active user per month). Free trial requires no credit card. Some products offer free tier limits (e.g., TaskRouter first 100 tasks/month free, Functions 10,000 free invocations, Twilio Video and Flex 5,000 hours free). Enterprise/custom pricing available via 'Contact sales' for certain products (Protocols, Unify, Engage, Segment CDP)."
twilio.com,features,main_feature,Conversation Orchestrator: keep conversations connected across channels
twilio.com,features,main_feature,Conversation Intelligence: extract context from real-time conversations
twilio.com,features,main_feature,Conversation Memory: persistent memory of customer interactions
twilio.com,features,main_feature,Enterprise Knowledge: embed policies and documents into Conversation Memory
twilio.com,features,main_feature,Conversation Relay: integrate advanced voice AI for natural conversations
twilio.com,features,main_feature,"SMS, RCS, WhatsApp, and cross-channel Conversations API"
twilio.com,features,main_feature,SendGrid Email API: deliver email at scale
twilio.com,features,main_feature,Voice APIs: embed reliable calling into any application
twilio.com,features,main_feature,Twilio Flex: customizable cloud contact center platform
twilio.com,features,main_feature,Verify and Lookup: user authentication and phone number validation
twilio.com,features,main_feature,"Segment CDP, Unify, Connections, Engage: customer data platform suite"
twilio.com,features,main_feature,"Studio, Functions, Assets: drag-and-drop and serverless builder tools"
twilio.com,features,usage_limit,SendGrid Email API free tier: 100 emails/day
twilio.com,features,usage_limit,"Twilio Flex free tier: 5,000 hours free"
twilio.com,features,usage_limit,"Twilio Video free tier: 5,000 hours free"
twilio.com,features,usage_limit,TaskRouter: first 100 tasks/month free
twilio.com,features,usage_limit,"Functions: 10,000 free invocations included"
twilio.com,features,usage_limit,Assets: free access to tools included
twilio.com,features,usage_limit,Connections: 14-day free trial available
twilio.com,features,usage_limit,Twilio for Salesforce: 30-day free trial
twilio.com,features,usage_limit,99.95% uptime SLA with automated failover
twilio.com,setup,has_public_api,True
twilio.com,setup,sdk,server-side SDKs
twilio.com,setup,sdk,front-end SDKs
twilio.com,setup,sdk,mobile SDKs
twilio.com,setup,key_integration,SMS
twilio.com,setup,key_integration,WhatsApp
twilio.com,setup,key_integration,Voice
twilio.com,setup,key_integration,Email
twilio.com,setup,key_integration,Video
twilio.com,setup,key_integration,Segment
twilio.com,setup,key_integration,Flex
twilio.com,setup,key_integration,Verify
twilio.com,setup,key_integration,Studio
vultr.com,pricing,plan,"name=VX1 - 2 vCPUs 8 GB Memory | price_monthly=43.2 | currency=USD | key_limits=2 vCPUs, 8 GB Memory, 5.00 TB Bandwidth, Block Storage"
vultr.com,pricing,plan,"name=VX1 - 4 vCPUs 16 GB Memory | price_monthly=86.4 | currency=USD | key_limits=4 vCPUs, 16 GB Memory, 6.00 TB Bandwidth, Block Storage"
vultr.com,pricing,plan,"name=VX1 - 8 vCPUs 32 GB Memory | price_monthly=172.8 | currency=USD | key_limits=8 vCPUs, 32 GB Memory, 7.00 TB Bandwidth, Block Storage"
vultr.com,pricing,plan,"name=Cloud Compute Regular Performance - 1 vCPU 0.5 GB | price_monthly=2.5 | currency=USD | key_limits=1 vCPU, 0.5 GB Memory, 0.50 TB Bandwidth, 10 GB Storage"
vultr.com,pricing,plan,"name=Cloud Compute Regular Performance - 1 vCPU 1 GB | price_monthly=5 | currency=USD | key_limits=1 vCPU, 1 GB Memory, 1.00 TB Bandwidth, 25 GB Storage"
vultr.com,pricing,plan,"name=Cloud Compute Regular Performance - 1 vCPU 2 GB | price_monthly=10 | currency=USD | key_limits=1 vCPU, 2 GB Memory, 2.00 TB Bandwidth, 55 GB Storage"
vultr.com,pricing,plan,"name=Cloud Compute High Performance AMD - 1 vCPU 1 GB | price_monthly=6 | currency=USD | key_limits=1 vCPU, 1 GB Memory, 2.00 TB Bandwidth, 25 GB Storage, NVMe SSD"
vultr.com,pricing,plan,"name=Cloud Compute High Frequency - 1 vCPU 1 GB | price_monthly=6 | currency=USD | key_limits=1 vCPU, 1 GB Memory, 1.00 TB Bandwidth, 32 GB Storage, NVMe SSD"
vultr.com,pricing,plan,"name=Optimized Cloud Compute General Purpose - 1 vCPU 4 GB | price_monthly=30 | currency=USD | key_limits=1 vCPU, 4 GB Memory, 4.00 TB Bandwidth, 30 GB Storage, Dedicated vCPU"
vultr.com,pricing,plan,"name=Optimized Cloud Compute CPU Optimized - 1 vCPU 2 GB | price_monthly=28 | currency=USD | key_limits=1 vCPU, 2 GB Memory, 4.00 TB Bandwidth, 25 GB Storage, Dedicated vCPU"
vultr.com,pricing,plan,"name=Optimized Cloud Compute Memory Optimized - 1 vCPU 8 GB | price_monthly=40 | currency=USD | key_limits=1 vCPU, 8 GB Memory, 5.00 TB Bandwidth, 50 GB Storage, Dedicated vCPU"
vultr.com,pricing,free_plan,False
vultr.com,pricing,pricing_model_notes,"Vultr uses hourly billing with monthly pricing displayed. VX1 instances billed on actual hours used each month and not capped at 672 hours. Pricing shown is monthly equivalent (hourly rate × 730 hours). Multiple instance types available: VX1, Cloud Compute (Regular Performance, High Performance, High Frequency), and Optimized Cloud Compute (General Purpose, CPU Optimized, Memory Optimized). Bare Metal and other services also available."
vultr.com,features,main_feature,NVIDIA and AMD Cloud GPUs for AI workloads
vultr.com,features,main_feature,VX1 Cloud Compute powered by AMD EPYC CPUs
vultr.com,features,main_feature,Optimized Cloud Compute VMs with NVMe SSD
vultr.com,features,main_feature,Standard Cloud Compute affordable VMs
vultr.com,features,main_feature,Fully automated Bare Metal dedicated servers
vultr.com,features,main_feature,Managed Kubernetes container orchestration
vultr.com,features,main_feature,"Object, Block, and File System storage options"
vultr.com,features,main_feature,Managed Databases service
vultr.com,features,main_feature,CDN and Load Balancers networking solutions
vultr.com,features,main_feature,33 global data center regions
vultr.com,features,main_feature,AI-powered Vultr Agent for cloud resource management
vultr.com,features,main_feature,Marketplace with plug-and-play SaaS applications
vultr.com,setup,has_public_api,True
x.ai,pricing,plan,"name=Free | price_monthly=0 | key_limits=Get to know Grok and its capabilities for free within generous limits. Real-time web and X search, Voice mode, SOC 2 compliance (Type I & II), Connectors"
x.ai,pricing,plan,"name=SuperGrok | price_monthly=30 | key_limits=Unleash the full power of Grok with higher rate limits and access to frontier models. Grok 4.5 model, Connectors, Higher rate limits across all features, Expert SOC 2 compliance (Type I & II), Image and video generation"
x.ai,pricing,plan,name=SuperGrok Lite
x.ai,pricing,plan,name=SuperGrok Heavy
x.ai,pricing,plan,"name=Business | key_limits=Team seat management, Consolidated billing, Role-based access control, Custom RBAC, Domain verification, User analytics, SOC 2 compliance (Type I & II), No training, Custom data retention, SSO, Directory Sync (SCIM), Advanced audit controls, Customer-managed encryption keys, Dedicated data plane, Priority support, Dedicated onboarding"
x.ai,pricing,plan,"name=Enterprise | key_limits=Custom rate limits, Tailored throughput, Dedicated support, Named account team and onboarding, SSO & SCIM, Data residency, Volume pricing"
x.ai,pricing,free_plan,True
x.ai,pricing,pricing_model_notes,"Individual, Team, and API tiers available. Enterprise requires contacting sales for custom rate limits, dedicated infrastructure, SSO, compliance requirements, and volume pricing."
x.ai,features,main_feature,Real-time web and X search
x.ai,features,main_feature,Voice mode
x.ai,features,main_feature,SOC 2 compliance (Type I & II)
x.ai,features,main_feature,Connectors for integrations
x.ai,features,main_feature,Image generation (Imagine)
x.ai,features,main_feature,Video generation
x.ai,features,main_feature,Grok Build app creation tool
x.ai,features,main_feature,Expert mode access
x.ai,features,main_feature,Team seat management and admin controls
x.ai,features,main_feature,Role-based access control (RBAC)
x.ai,features,main_feature,Single Sign-On (SSO) and Directory Sync (SCIM)
x.ai,features,main_feature,"Web, iOS, Android apps available"
x.ai,features,usage_limit,Free plan has limited real-time web and X search
x.ai,features,usage_limit,SuperGrok offers higher rate limits across all features
x.ai,features,usage_limit,Enterprise offers custom rate limits
x.ai,setup,setup_step,Create an API key via the API Console
x.ai,setup,setup_step,Purchase credits for your account
x.ai,setup,setup_step,Set the XAI_API_KEY environment variable
x.ai,setup,setup_step,Make API calls to https://api.x.ai/v1/responses
x.ai,setup,setup_step,"Choose a model (e.g., grok-4.5) for your use case"
x.ai,setup,setup_step,Follow the Quickstart guide in the docs
x.ai,setup,auth_method,Bearer token (API key via Authorization header)
x.ai,setup,has_public_api,True
x.ai,setup,sdk,xai_sdk (Python)
x.ai,setup,sdk,OpenAI Python SDK (compatible)
x.ai,setup,sdk,JavaScript
x.ai,setup,sdk,cURL
x.ai,setup,key_integration,Google Cloud Vertex AI
x.ai,setup,key_integration,Microsoft Foundry
x.ai,setup,key_integration,Remote MCP Tools
x.ai,setup,key_integration,Docs MCP
x.ai,setup,key_integration,OpenAI-compatible API
zoominfo.com,setup,setup_step,Create an app in the ZoomInfo Developer Portal
zoominfo.com,setup,setup_step,Choose app type: Standard App or Partner App
zoominfo.com,setup,setup_step,Select OAuth flow: Authorization Code (PKCE) or Client Credentials
zoominfo.com,setup,setup_step,Request appropriate ZoomInfo OAuth scopes for your use case
zoominfo.com,setup,setup_step,Implement chosen OAuth 2.0 authentication flow in your app
zoominfo.com,setup,setup_step,Make authenticated API requests to desired endpoints
zoominfo.com,setup,setup_step,Optionally connect via MCP server or ZoomInfo CLI
zoominfo.com,setup,auth_method,OAuth 2.0 (Authorization Code Flow with PKCE or Client Credentials Flow)
zoominfo.com,setup,has_public_api,True
zoominfo.com,setup,sdk,ZoomInfo CLI
zoominfo.com,setup,sdk,ZoomInfo MCP server
zoominfo.com,setup,key_integration,MCP-compatible AI agents
zoominfo.com,setup,key_integration,Webhook/event subscriptions
zoominfo.com,setup,key_integration,Bulk/batch data jobs
